ID,Source,Customer Segment,Membership Type,Membership Level,Affiliation,IsActive,Gender,Lifetime Days,Country,Year_count
1883,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1884,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1885,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1886,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,141,Missing Data,0.4
1887,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1888,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1889,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1890,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1891,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1892,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1893,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,176,Missing Data,0.5
1894,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1895,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1896,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1897,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1898,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,170,Missing Data,0.5
1899,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1900,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1901,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1902,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1903,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1904,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,,Missing Data,0.0
1905,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1906,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1907,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,170,Missing Data,0.5
1908,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1909,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1910,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1911,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1912,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1913,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1914,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1915,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,168,Missing Data,0.5
1916,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1917,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1918,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1919,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,168,Missing Data,0.5
1920,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1921,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1922,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1923,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1924,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,168,Missing Data,0.5
1925,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1926,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1927,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1928,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1929,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1930,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1931,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1932,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1933,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1934,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1935,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1936,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1937,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,49,Missing Data,0.1
1938,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1939,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1940,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1941,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,178,Missing Data,0.5
1942,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1943,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1944,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1945,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1946,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1947,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1948,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1949,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1950,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,,Missing Data,0.0
1951,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1952,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1953,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,170,Missing Data,0.5
1954,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1955,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1956,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,105,Missing Data,0.3
1957,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,49,Missing Data,0.1
1958,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,170,Missing Data,0.5
1959,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1960,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1961,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1962,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1963,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1964,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,170,Missing Data,0.5
1965,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1966,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1967,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1968,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,216,Missing Data,0.6
1969,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,109,Missing Data,0.3
1970,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1971,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1972,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1973,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,,Missing Data,0.0
1974,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1975,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,,Missing Data,0.0
1976,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1977,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1978,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1979,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1980,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1981,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1982,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1983,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,170,Missing Data,0.5
1984,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1985,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1986,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1987,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
1988,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1989,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,,Missing Data,0.0
1990,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1991,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1992,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1993,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
1994,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1995,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1996,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1997,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
1998,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
1999,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
2000,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
2001,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2002,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,,Missing Data,0.0
2003,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
2004,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2005,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2006,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
2007,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2008,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,,Missing Data,0.0
2009,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
2010,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
2011,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
2012,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,170,Missing Data,0.5
2013,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2014,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
2015,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
2016,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2017,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2018,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
2019,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2020,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2021,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2022,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2023,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
2024,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
2025,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2026,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,,Missing Data,0.0
2027,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
2028,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,18,Missing Data,0.0
2029,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,171,Missing Data,0.5
2030,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2031,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2032,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
2033,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2034,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
2035,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
2036,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,119,Missing Data,0.3
2037,members,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,Missing Data,110,Missing Data,0.3
